Unique_Id_Transaction,Id_ Clients,ItemQty,ItemPrice,Date,Item_Name,Customer_Type, avg_sales_amount,Avg_convertion_Rate, avg_QTY,avg_Traffic,Traffic_Per_day,Tasa de mortalidad (x cada 1.000 habitantes),Índice de pobreza multidimensional - IPM,Tasa de mortalidad infantil en menores de 5 años ,Mortalidad por desnutrición en menores de 5 años,Población total,Penetración de banda ancha,Porcentaje de personas ocupadas formalmente con respecto a la población total,Densidad poblacional,Cobertura de energía eléctrica rural,Inversión - Salud,Inversión - Vivienda,Cobertura de vacunación DPT,Afiliados al SGSSS,Tasa de homicidios de mujeres (x cada 100.000 mujeres) ,Tasa de presuntos delitos sexuales (x cada 100.000 habitantes),Tasa de homicidios de hombres (x cada 100.000 hombres) ,Número acumulado de personas víctimas de minas antipersona
541,23466,2,347,7/8/2018,Nike Air Max 90 By You,Tech Savy,52.2,52.2,21.66,50.52,271,3.09,41.1,18.06,21.27,87735,4.23,12,68.44,95.33,51181883392,0,95.4,80549,11.83,27.65,53.79,11
542,23500,5,269,7/8/2018,Nike Air Max 90 Unlocked By You,Tech Savy,46.46,46.46,74.43,44.82,241,1.69,65.4,7.73,28.57,31243,0.62,2.28,151.67,91.8,14840598255,0,88.2,23734,7.37,28.72,13.99,0
543,23555,2,185,7/8/2018,Nike Air Force 1 High By You,Tech Savy,48.32,48.32,6.14,46.21,246,5.96,43,14.53,43.28,66158,6.91,8.09,55.69,100,48987398144,0,95.2,69458,0,35.42,8.92,0
544,23570,5,220,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Tech Savy,48.54,48.54,57.83,46.45,897,3.74,52.9,8.95,21.31,37264,2.96,2.99,45.5,100,24760397824,0,95.9,29492,,5.08,,0
545,23574,6,130,7/8/2018,Nike Pegasus 39 By You,Tech Savy,46.63,46.63,87.6,44.54,915,2.62,67.9,11.8,24.88,24889,1.21,1.92,59.69,98.06,18043535360,0,104.1,20537,0,23.32,12.69,0
546,23580,1,222,7/8/2018,Nike Air Force 1 Low Unlocked By You,Tech Savy,45.8,45.8,13.86,43.79,258,2.26,58.9,28.35,15.47,44512,0.58,4.65,21.59,83.63,32749284228,0,98.4,39235,8.5,4.07,42.89,131
547,23586,2,145,7/8/2018,Nike Air Force 1 Low By You,Tech Savy,46.53,46.53,40.93,44.26,362,3.73,53.1,4.5,59.21,17962,0.2,2.91,147.23,98.1,13305729620,46779363,97.1,14722,0,26.47,26.34,0
548,23660,4,156,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Tech Savy,51.38,51.38,9.47,51.5,503,5.05,40.4,10.95,12.14,112585,6.12,7.33,113.38,97.83,76508356608,450000000,88.7,95709,2.21,14.43,4.48,0
549,23670,3,239,7/8/2018,Nike Gripknit Phantom GX Elite FG By You,Tech Savy,44.44,44.44,95.05,42.78,888,2.99,76.3,7.37,32.3,49067,1.46,6.49,226.12,81.43,32893417721,2163256331,97.6,41114,,13.68,,0
550,23672,1,240,7/8/2018,Nike Air Force 1 Low By You,Tech Savy,46.5,46.5,78.17,45.06,1141,3.79,46,13.92,31.54,35790,4.47,2.73,174.59,99.95,23390681088,46633556,87,27707,0,18.78,68.09,0
551,23675,5,245,7/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Tech Savy,47.07,47.07,70.07,46.85,789,3.83,57,12.22,25.6,37866,1.07,2.4,119.08,97.48,27802607653,46779363,110.6,32194,0,25.6,11.02,0
552,23678,2,272,7/8/2018,Nike Blazer Low '77 By You,Tech Savy,47.09,47.09,0.56,43.79,539,2.21,58,26.67,32.5,27952,0.94,1.25,55.35,94.32,13926594229,2119707,62.6,18910,0,18.19,7.11,0
553,23682,4,290,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Tech Savy,43.4,43.4,0.03,40.8,458,1.91,61.3,16.53,68.21,14112,0.09,0.91,27.24,82.56,6333569125,0,65.9,7640,0,26.85,34.51,0
554,23686,4,327,7/8/2018,Nike Blazer Mid '77 By Ameena,Tech Savy,49.77,49.77,8.93,48.64,372,3.54,45.8,11.19,24.54,54125,2.42,1.98,115.16,94.25,16893197855,0,102.2,37351,0,22.69,31.58,0
555,23807,4,170,7/8/2018,Nike Air Force 1 Low By Duncanville,Tech Savy,47.94,47.94,31.81,46.11,669,4.73,63.8,27.19,21.83,97227,4.03,2.96,20.56,83.12,71350255616,0,99.4,96732,0,11.72,9.84,124
556,23815,2,157,7/8/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Tech Savy,43.59,43.59,0.04,42.58,1005,1.36,78,14.6,16.27,56142,0.63,0.4,555.86,83.25,29785506996,33835980,88.9,37431,0,5.18,5.01,0
557,23855,4,199,7/8/2018,Nike Air Force 1 Low By Sierra Canyon,Tech Savy,46.3,46.3,7.34,44.75,664,3.36,53.1,18.66,19.03,37118,3.38,2.79,38.35,76.02,27086895104,36000000,93.3,33015,0,6.83,4.59,0
558,25001,1,125,7/8/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Tech Savy,50.67,50.67,1.07,49.07,691,7.69,17.9,12.5,106.04,13592,1.52,803.76,156.23,98.92,6701379584,0,93,11101,0,55,18.01,0
559,25019,6,244,7/8/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Tech Savy,52.43,52.43,0.57,50.7,946,4.66,25.8,20.41,,7587,3.71,10.01,143.15,99.08,2844326400,0,74.6,3046,0,16.79,33.34,6
560,25035,4,339,7/8/2018,Converse Custom Chuck Taylor All Star High Top,Tech Savy,51.12,51.12,5.53,49.72,410,6.27,22.6,18.99,,17717,9.78,20.71,136.28,99.18,6957530112,0,86.5,9420,0,66.6,14.78,0
561,25040,5,290,7/8/2018,Nike Air Max 95 Unlocked By You,Tech Savy,55.6,55.6,0.44,52.92,222,6.57,22.7,16.26,94.16,16077,5.3,6.55,131.78,98.33,8584489472,0,94.6,9810,17.08,163.8,0,0
562,25053,3,231,7/8/2018,Nike Air Huarache By You Valentine's Day,Tech Savy,51.84,51.84,0.11,51.47,321,8.22,20,10,,12087,5.34,5.77,74.61,99.5,6722746368,2646900,71.4,7835,50.75,40.55,31.34,0
563,25086,4,192,7/8/2018,Nike Air Huarache By You,Tech Savy,43.61,43.61,0.52,40.83,378,3.82,38.3,62.5,529.1,2079,0.58,7.03,9.85,93.41,1641362382,0,114.3,1343,0,46.15,185.53,1
564,25095,4,299,11/19/2018,Nike Air Force 1 High Unlocked By You,Tech Savy,51.21,51.21,0.12,53.53,216,5.19,29.3,62.5,,2832,0.7,7.08,46.43,97.68,1770001536,17812250,87.5,1509,83.47,39.87,0,0
565,25099,1,130,11/19/2018,Nike Air Max 90 By You,Tech Savy,52.63,52.63,0.1,52.13,247,3.14,16.8,7.35,83.19,12236,4.13,19.76,115.43,99.12,2332044224,10500000,88.5,6752,0,67.54,51.69,0
566,25120,6,347,11/19/2018,Nike Air Max 90 Unlocked By You,Tech Savy,49.71,49.71,7.4,49.85,1198,2.66,39.5,21.28,,5583,0.97,5.38,12.43,99.07,3365741056,20000000,101.6,3910,0,66.68,46.53,10
567,25123,1,297,3/20/2018,Nike Air Force 1 High By You,Tech Savy,50.74,50.74,2.59,47.81,652,5.71,20.6,18.52,,11804,1.38,10.35,210.79,99.27,5780901376,0,107.8,6523,0,91.73,19.47,0
568,25126,6,116,3/20/2018,Nike Air Force 1 Mid By You Valentine's Day,Tech Savy,58.18,58.18,0.29,58.45,713,3.24,6.8,10.93,20.81,102554,29.71,30.94,1934.98,99.66,12987688960,3799416582,94.3,59966,0,79.26,20.66,0
569,25148,5,233,3/20/2018,Nike Pegasus 39 By You,Tech Savy,50.26,50.26,3.41,48.68,1093,6.13,41.2,12.82,,14327,3.17,3.49,22.35,89.25,11956952064,29340000,72.7,9977,0,23.97,22.2,5
570,25151,6,128,3/20/2018,Nike Air Force 1 Low Unlocked By You,Tech Savy,52.78,52.78,0.05,53.01,827,6.35,21.7,17.7,,19804,5.98,11.1,186.83,97.4,11657682944,190385792,86.5,16887,0,29.19,22.85,9
571,25154,5,205,3/20/2018,Nike Air Force 1 Low By You,Tech Savy,51.19,51.19,0.15,52.57,389,7.5,31.2,13.7,,8757,3.63,6.7,29.68,97.7,5855189277,0,49.6,6642,0,10.88,22.15,0
572,25168,1,345,3/25/2018,Nike Air Force 1 Low By Bishop Gorman,Tech Savy,49.5,49.5,1.17,48.54,219,4.23,58.7,111.11,,4813,0.66,6.88,28.82,98.74,3484624640,0,96,2722,0,100.53,48.05,6
573,25175,4,132,3/25/2018,Nike Gripknit Phantom GX Elite FG By You,Tech Savy,56.89,56.89,3.15,56.62,702,4.08,6.7,5.58,,164995,26.91,30.05,2170.99,99.59,18955691321,3114626026,84.6,136505,1.49,9.26,12.83,0
574,25178,4,134,3/20/2018,Nike Air Force 1 Low By You,Tech Savy,55.01,55.01,0.38,55.48,277,7.28,31.1,20.41,,11093,0.28,11.03,85.33,97.71,6237579776,0,108.3,7030,,35.71,,1
575,25181,6,161,3/20/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Tech Savy,52.67,52.67,0.38,52.7,401,7.49,22.5,9.43,,12714,6.3,12.28,60.83,97.77,7072184320,3460529.5,91.8,8167,19.38,37.45,0,0
576,25183,5,262,3/20/2018,Nike Blazer Low '77 By You,Tech Savy,53.87,53.87,14.25,55.12,379,4.25,27.5,11.02,39.11,24571,5.01,8.91,81.36,97.42,11110276096,0,86.9,19529,8.04,19.31,7.8,1
577,25200,1,171,3/20/2018,Nike Air Force 1 Mid By You Valentine's Day ,Tech Savy,53.08,53.08,1.94,54.09,535,6.4,12.6,12.71,,26948,11.36,17.1,204.15,99.55,5591080960,12870000,105.3,12092,8.79,43.89,0,0
578,25214,4,271,3/25/2018,Nike Blazer Mid '77 By Ameena,Tech Savy,57.55,57.55,13.83,57.79,1086,3.35,9,8.13,49.7,40807,24.35,64.19,784.75,99.7,7670589247,0,84.7,20362,0,11.8,16.65,0
579,25224,2,174,3/25/2018,Nike Air Force 1 Low By Duncanville,Tech Savy,51.93,51.93,0.63,52.95,840,3.78,25,12.2,,9107,2.24,19.78,82.79,98.83,2601238272,0,75.4,5768,0,26.59,25.52,0
580,25245,3,157,3/25/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Tech Savy,51.95,51.95,0.88,52,491,7.71,18.3,17.54,,28870,2.56,6.61,253.25,99.05,13004111872,0,101.2,17283,0,109.34,27.72,0
581,25258,4,320,3/25/2018,Nike Air Force 1 Low By Sierra Canyon,Tech Savy,49.37,49.37,0.15,51.37,150,7.22,49.5,48.78,,5282,0.4,3.82,39.71,92.41,3882263969,0,83.7,3597,0,41.61,42.88,5
582,25260,1,200,3/25/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Tech Savy,52.84,52.84,37.19,52.69,205,2.82,12.8,9.98,,27322,4.27,14.97,310.48,99.85,5639327232,5000000,95.5,19909,0,73.66,22.44,0
583,25269,3,279,3/25/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Tech Savy,55.7,55.7,0.64,55.26,685,3.68,10.5,12.13,8.39,172064,14.47,28.48,1075.4,99.54,32791175973,26209800,99.2,140308,1.48,55.75,25.31,0
584,25279,5,257,3/25/2018,Converse Custom Chuck Taylor All Star High Top,Tech Savy,54.68,54.68,23.78,54.09,1192,5.58,27.4,14.6,,14121,1.23,12.23,29.54,95.44,7929800704,0,112.1,10016,0,32.7,31.29,2
585,25281,4,257,3/25/2018,Nike Air Max 95 Unlocked By You,Sporty,50.27,50.27,0.03,50.51,287,7.64,45.2,12.82,,6659,0.88,3.8,57.9,96.2,4839365120,0,84,5268,,13.11,,0
586,25286,6,158,3/25/2018,Nike Air Huarache By You Valentine's Day,Sporty,55.19,55.19,0.95,54.21,621,3.08,7.8,8.18,15.93,115923,22.13,26.15,1632.72,99.37,16556072147,9153808681,75.5,79748,5.03,67.76,10.83,0
587,25288,1,295,3/25/2018,Nike Air Huarache By You,Sporty,56.36,56.36,0.22,55.91,508,6.74,23.6,16.13,,5747,0.61,5.98,66.06,98.54,2824995328,0,77.4,3398,,88.2,,0
588,25290,2,354,3/25/2018,Nike Air Force 1 High Unlocked By You,Sporty,53.16,53.16,0.36,52.73,731,7.36,12.2,9.49,9.29,170039,21.91,18.94,825.43,99.06,54567642423,1509885666,100.2,135399,1.44,51.03,33.92,0
589,25293,6,150,3/25/2018,Nike Air Max 90 By You,Sporty,50.45,50.45,0.07,50.16,269,8.21,51.5,32.26,,4858,2.77,8.74,11.02,99.59,4137290837,99991500,54.4,3669,,69.99,,0
590,25295,3,264,3/25/2018,Nike Air Max 90 Unlocked By You,Sporty,55.52,55.52,0.28,54.38,341,2.96,11.1,25.51,,21374,5.23,19.18,485.77,99.15,2572592640,0,111.6,8808,0,47.2,14.08,0
591,25297,4,207,3/25/2018,Nike Air Force 1 High By You,Sporty,54.82,54.82,0.29,55.92,384,9.24,43.2,21.05,90.33,9418,3.74,8.53,36.65,98.17,6749538816,1900000,76.9,8288,0,8.96,18.29,3
592,25299,2,240,3/25/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,50.25,50.25,0,49,1088,9.52,42.9,41.67,,3545,1.77,4.58,33.13,98.81,2732527924,0,86.2,2531,,25.03,,1
593,25307,6,247,7/8/2018,Nike Pegasus 39 By You,Sporty,51.2,51.2,38.39,50.43,587,8.5,13.4,11.65,38.87,121090,20.26,26.94,931.46,98.95,47200776165,2668726668,95,129139,7.17,90.82,66.11,0
594,25312,5,164,7/8/2018,Nike Air Force 1 Low Unlocked By You,Sporty,51.44,51.44,0.31,48.42,548,4.1,19.9,31.75,,8747,3.28,3.53,145.78,99.47,3911547392,256967856,69.2,4602,22.99,11.27,46.14,0
595,25317,2,292,7/8/2018,Nike Air Force 1 Low By You,Sporty,51.21,51.21,0.48,51.74,735,4.07,25.7,11.83,,15706,4.93,28.75,87.74,99.17,5013262848,0,67.6,12586,0,87.94,34,0
596,25320,5,371,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,51.79,51.79,0.09,51.63,592,5.87,27.2,15.69,30.97,36630,3.61,6.3,47.39,98.81,15781317146,8000000,86.4,20579,0,53.76,20.52,9
597,25322,2,302,7/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,52.27,52.27,0.67,52.87,242,4.27,15.5,6.02,,18677,4.85,21.81,53.98,98.63,3493796864,15125000,92.8,11391,0,106.65,13.05,2
598,25324,6,326,7/8/2018,Nike Air Force 1 Low By You,Sporty,49.37,49.37,1.08,47.05,1118,3.91,32.9,100,,3057,1.59,3.78,33.59,99.43,1984777192,108145789,150,1509,0,37.75,76.75,0
599,25326,1,266,7/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,51.99,51.99,0.12,54.8,909,5.18,33.1,27.4,149.7,7512,3.82,7.6,30.17,97.65,2971972608,40000000,105.6,5064,29.82,14.44,28,0
600,25328,6,251,7/8/2018,Nike Blazer Low '77 By You,Sporty,49.98,49.98,0.82,47.33,754,6.98,29.4,25,,5231,2.36,5.17,88.66,98.48,2632537449,0,124.2,2414,0,82.33,53.68,3
601,25335,4,294,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,48.69,48.69,6.53,47.88,730,3.24,29.6,24.39,,7438,3.38,8.44,35.08,93.86,3353769986,0,102.7,3921,,100.83,,3
602,25339,5,233,7/8/2018,Nike Blazer Mid '77 By Ameena,Sporty,47.08,47.08,0.41,47.85,295,4.03,37.6,25,,3934,0.56,3.26,9.21,99.32,2534325760,72359296,110.6,2765,0,167.7,47.37,2
603,25368,4,229,7/8/2018,Nike Air Force 1 Low By Duncanville,Sporty,51.14,51.14,0.65,54.1,701,8.32,34.9,55.56,,2553,0.65,5.12,10.82,96.67,2402763264,127818057,81.5,1973,,37.27,,0
604,25372,1,355,7/8/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,49.32,49.32,0.17,46.71,898,6.93,57.8,30.3,146.84,6699,2.42,3.89,19.88,98.83,6029596672,0,117.9,4860,,23.14,,0
605,25377,6,224,7/8/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,54.81,54.81,0.52,55.46,305,3.95,9.8,9.12,,36304,24.39,17.97,106.78,99.22,6314498048,270000000,102.7,18283,0,32.28,14.34,0
606,25386,3,370,7/8/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,54.56,54.56,0.14,54.4,431,6.76,18.3,8.57,41.68,39847,8.92,12.76,263.89,99.29,16188802048,0,88.9,31602,6.2,75.42,12.74,0
607,25394,2,130,7/8/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,47.5,47.5,3.87,45.75,228,8.14,39.4,15.87,,10820,0.45,4.54,56.65,96.27,7721232384,0,93.3,7650,0,18.48,56.6,24
608,25398,4,117,7/8/2018,Converse Custom Chuck Taylor All Star High Top,Sporty,50.64,50.64,0.09,49.19,1032,8.2,50.3,22.73,,6722,0.49,4.07,50.92,97.02,5619223559,149991411,90,4604,0,127.93,29.02,10
609,25402,1,154,7/8/2018,Nike Air Max 95 Unlocked By You,Sporty,52.88,52.88,0.18,51.96,1183,6.06,22.1,18.75,,20560,6.34,15.99,132.65,98.14,8463510977,3500000,85.6,14027,13.68,76.78,57.03,0
610,25407,5,314,7/8/2018,Nike Air Huarache By You Valentine's Day,Sporty,49.62,49.62,0.21,50.47,685,3.45,29.1,20.69,,11905,1.95,17.65,74.41,97.19,4793515578,0,60.5,7973,,67.93,,0
611,25426,3,370,7/8/2018,Nike Air Huarache By You,Sporty,52.91,52.91,0,52.88,559,8.1,38.2,74.07,,6924,0.59,5.57,30.91,95.86,4961374208,223909556,72.7,4884,0,143.49,32.43,1
612,25430,1,144,7/8/2018,Nike Air Force 1 High Unlocked By You,Sporty,55.09,55.09,0.76,55.08,365,2.75,10.4,9,14.8,140249,30.15,22.72,1168.74,99.63,18183401533,48333333,108.8,89733,5.06,51.82,12.62,0
613,25436,2,200,7/8/2018,Nike Air Max 90 By You,Sporty,52,52,6.17,52.83,518,7.11,35.5,60.61,,4294,1.72,3.84,41.69,94.33,3084433152,0,110.7,2668,,105.66,,0
614,25438,1,144,7/8/2018,Nike Air Max 90 Unlocked By You,Sporty,50.31,50.31,0.26,53.7,1058,6.32,38.5,30.61,85.47,9056,0.52,4.41,7.6,73.29,6442676293,0,75,7359,21.01,88.81,18.7,2
615,25473,6,364,7/8/2018,Nike Air Force 1 High By You,Sporty,56.2,56.2,0.63,55.65,460,2.54,9.6,10.66,14.77,166203,23.85,20.9,1553.3,100,23073446863,34114703,100,82677,0,34.18,26.11,0
616,25483,5,326,7/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,45.53,45.53,0,47.93,1175,6.68,27.8,47.62,,2718,1.58,6.64,50.33,98.66,1627308160,40950000,95.5,1438,0,135.26,93.72,0
617,25486,5,283,7/8/2018,Nike Pegasus 39 By You,Sporty,52.21,52.21,0.21,51.64,853,5.12,14.2,14.08,,16027,8.11,13.61,161.89,99.47,3519084032,0,104.5,9493,0,72.96,42.81,0
618,25488,3,238,7/8/2018,Nike Air Force 1 Low Unlocked By You,Sporty,54.14,54.14,1.05,53.54,185,2.01,22.1,49.18,,13268,1.78,4.18,60.31,98.91,2963161702,0,65.7,3159,0,5.3,7.99,4
619,25489,5,369,7/8/2018,Nike Air Force 1 Low By You,Sporty,47.49,47.49,3.81,44.73,1000,7.91,30.2,,,4150,1.14,2.8,66.94,97.08,2683814144,0,66.7,2329,,29.94,,0
620,25491,3,339,7/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,52.98,52.98,0.26,51.81,1046,6.49,26.2,22.22,,7237,4.02,5.25,101.93,98.35,3570024704,64135360,71.2,3554,0,24.83,72.8,0
621,25506,6,271,7/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,51.39,51.39,4.85,51.98,937,3.47,38.1,28.57,,4907,0.4,3.87,43.81,94.74,4006780148,0,91.8,4045,0,73.71,46.34,0
622,25513,2,130,7/8/2018,Nike Air Force 1 Low By You,Sporty,52.06,52.06,0.23,52.07,886,6.35,27.7,7.43,79.55,28458,3.8,9.41,70.79,95.64,15970059264,41544692,104.6,21846,7.31,43.81,7.29,0
623,25518,5,154,11/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,47.06,47.06,0.13,47.59,1175,6.42,55,47.62,,4719,0.56,5.46,27.6,78.74,3602387968,0,53.3,3380,40.54,90.76,47.13,0
624,25524,6,345,11/8/2018,Nike Blazer Low '77 By You,Sporty,49.7,49.7,0.09,47.47,500,5.05,36.7,37.04,,5883,4.67,2.98,76.4,98.9,3672190640,47600000,78.2,3540,0,88.09,32.91,1
625,25530,2,150,11/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,48.68,48.68,4.41,49.84,1107,3.87,37.4,30.3,115.34,10167,1.99,5.76,11.39,86.81,3820560128,101000000,90.8,5191,27.09,257.93,73.84,0
626,25535,1,247,11/8/2018,Nike Blazer Mid '77 By Ameena,Sporty,52.58,52.58,0.04,53.3,164,5.25,30.6,22.47,,10617,1.58,2.36,38.33,97.73,6830481920,94834792,103.9,7533,0,32.6,49.76,3
627,25572,1,328,11/8/2018,Nike Air Force 1 Low By Duncanville,Sporty,52.46,52.46,0.4,52.24,573,5.17,31,13.99,60.5,18387,3.08,10.97,34.69,93.43,6483844096,35002168,91.9,7804,0,21.04,39.86,0
628,25580,5,194,11/8/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,45.54,45.54,0.35,45.1,875,5.64,46,55.56,,3792,0.35,3.84,21.3,99.37,2668405504,12000000,33.3,2081,,,,3
629,25592,4,340,11/8/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,53.52,53.52,0.24,53.13,532,5.82,32.1,50,,5434,2.35,6.42,68.78,97.35,3808311028,22069491,126.5,3159,46.21,126.45,77.49,2
630,25594,5,154,11/8/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,50.86,50.86,0.14,49.79,727,5.8,37.7,28.17,,5862,3.5,5.46,42.48,94.61,3851905548,22010219,86.9,4383,,13.9,,1
631,25596,1,325,11/8/2018,Nike Gripknit Phantom GX Elite Dynamic Fit AG By You,Sporty,50.16,50.16,0.76,48.21,525,8.62,44.1,21.74,,7209,0.72,3.23,56.32,97.31,5960556650,0,81.1,5067,0,24.49,23.64,0
632,25599,4,130,11/8/2018,Converse Custom Chuck Taylor All Star High Top,Sporty,46.58,46.58,0.37,46.48,523,3.9,28.4,30.3,,9647,6.31,6.69,81.07,99.03,5054198551,60694825,98.9,6057,26.58,38.4,24.69,0
633,25612,2,312,11/8/2018,Nike Air Max 95 Unlocked By You,Sporty,50.33,50.33,93.68,48.26,171,5.42,17.5,13.7,,15849,22.84,11.16,120.98,97.59,5864916992,3008720012,98.2,5946,0,135.71,84.23,0
634,25645,4,302,11/8/2018,Nike Air Huarache By You Valentine's Day,Sporty,54.83,54.83,0.04,55.35,717,4.94,21.8,21.05,,14149,0.79,6.88,164.52,98.78,6216309760,18666667,85.6,6454,0,76.06,15.42,0
635,25649,5,299,11/8/2018,Nike Air Huarache By You,Sporty,51.01,51.01,0.2,49.8,397,4.71,34.8,10.64,,9909,0.26,3.94,45.88,99.57,6211835904,0,80.7,6663,0,46.71,38.1,4
636,25653,4,258,11/8/2018,Nike Air Force 1 High Unlocked By You,Sporty,49.12,49.12,0.18,47.59,177,4.29,36.9,37.04,,5490,0.9,3.93,18.48,88.04,3508263246,9850225,63.2,3444,,18.7,,0
637,25658,1,202,11/8/2018,Nike Air Max 90 By You,Sporty,48.48,48.48,1.11,47.95,1141,4.95,20.2,10.31,,13063,5.92,9.83,109.77,97.56,4591254914,0,70.5,5935,0,82.2,98.64,0
638,25662,1,293,11/8/2018,Nike Air Max 90 Unlocked By You,Sporty,48.42,48.42,0.12,48.01,736,6.13,35.6,36.59,,9416,2.34,7.02,28.8,98.92,7833956864,40000000,81.1,6903,0,41.37,20.9,1
639,25718,6,138,11/8/2018,Nike Air Force 1 High By You,Sporty,51.37,51.37,0.24,50.22,1173,9.55,22.9,11.11,,12707,5.5,9.95,114.48,99.21,5934514176,0,87.5,7880,19.03,83.78,36.45,1
640,25736,4,219,11/8/2018,Nike Air Force 1 Mid By You Valentine's Day,Sporty,54.84,54.84,0.73,54.7,998,4.56,17.7,16.81,,13946,2.86,8.54,97.52,98.52,3158831872,8500000,112.4,7983,0,34.7,13.81,1
641,25740,3,235,11/8/2018,Nike Pegasus 39 By You,Sporty,52.55,52.55,0.18,52.19,447,7.18,13.5,14.89,,40430,17.82,9.74,336.92,99.48,12652069888,255845181,110.1,22109,0,51.13,5.09,0
642,25743,1,248,11/8/2018,Nike Air Force 1 Low Unlocked By You,Sporty,51.48,51.48,0.14,50.9,433,6.65,23.5,14.15,53.28,25906,6.3,5.61,157.01,98.93,14064377856,10000000,110.8,16374,17.46,86.29,85.21,0
643,25745,5,275,11/8/2018,Nike Air Force 1 Low By You,Sporty,52.6,52.6,0.37,52.18,255,4.46,22.4,27.97,,15509,2.4,10.29,156.66,98.97,5621280256,0,103.1,7453,0,67.69,15.34,0
644,25754,5,175,11/8/2018,Nike Air Force 1 Low By Bishop Gorman,Sporty,53.44,53.44,1.53,52.25,176,3.05,14.1,10.67,4.19,831259,19.25,5.5,4445.24,99.85,1.37139E+11,374982700,66.7,413053,6.8,54.74,75.23,0
645,25758,3,238,11/8/2018,Nike Gripknit Phantom GX Elite FG By You,Sporty,56.84,56.84,0.56,55.87,823,3.17,8,22.39,,31990,14.02,27.55,283.1,99.67,4597868544,427951478,90.8,20609,0,3.66,7.37,0
646,25769,3,187,11/8/2018,Nike Air Force 1 Low By You,Sporty,54,54,0.16,54.14,353,3.77,12.6,18.07,,18466,8.13,14.96,89.21,99.61,4218518766,0,89.9,10790,0,24.34,11.9,0
647,25772,5,320,11/8/2018,Nike Zoom Mercurial Superfly 9 Elite FG By You,Sporty,51.06,51.06,0.16,50.48,1159,3.58,14,19.14,,20670,5.37,19.23,117.44,97.25,4075502848,0,96.6,13410,11.13,28.31,23.05,0
648,25777,3,374,11/8/2018,Nike Blazer Low '77 By You,Sporty,51.24,51.24,0.97,51.87,1043,4.1,28.2,23.81,,6113,6.73,5.43,47.76,95.83,3274344960,44263550,83.3,3222,0,39.74,82.14,0
649,25779,1,315,11/8/2018,Nike Air Force 1 Mid By You Valentine's Day ,Sporty,50.8,50.8,6.96,53.11,742,5.02,27.1,15.15,,7794,3.31,3,70.22,98.88,4196293811,0,93.8,4713,0,39.71,15.64,0
650,25781,1,295,11/8/2018,Nike Blazer Mid '77 By Ameena,Sporty,52.72,52.72,3.7,53.16,1071,5.03,21.3,14.49,,7104,3.37,19.64,106.03,96.43,1862454528,0,66.2,4030,0,72.86,67.59,0
651,25785,1,297,11/8/2018,Nike Air Force 1 Low By Duncanville,Sporty,54.58,54.58,0.46,54.21,217,3.79,9.6,10.79,48.05,26702,15.73,11.11,360.84,99.12,4373331968,0,66.8,14223,,33.29,,0
652,25793,4,352,11/8/2018,Nike Phantom GX Academy Dynamic Fit MG By You,Sporty,50.92,50.92,0.28,52.19,163,3.71,24.3,20,111.36,9545,1.46,10.13,49.2,99.11,3359657567,0,93.4,5547,0,67.38,20.77,0
653,25797,6,180,11/8/2018,Nike Air Force 1 Low By Sierra Canyon,Sporty,54.6,54.6,0.39,54.08,611,3.97,18.5,12.5,,11615,0.94,6.94,215.09,99.36,4810891242,0,101.2,5014,0,99.09,69.19,0
654,25799,5,141,11/8/2018,Nike Air Force 1 High Unlocked By Chloe Kim ,Sporty,55.09,55.09,0.16,54.93,456,3.08,10.4,3.88,,26576,13.35,32.57,227.15,99.37,5114960880,12913333,86.6,16703,9.99,30.06,30.14,0
